ID,Learner ID,School ID,Class ID,Session ID,Play Time,Learning Unit,Subject,Strand,Substrand,Outcome,Foreground Duration,Score
5cfcf076-89d2-4bcc-a3ff-925e5cf6d33c,1dc34d0f0c9c1baec313c3d90a368b49,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,bff5d560-5be2-48f0-ab09-b4186ef6eb29,"Sep 12, 2023, 09:02",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Success,"119,560",0.9
356d6899-23c5-495a-a333-5ab1d3e5ba8d,e140dffa499040af7c23d29c51f88748,3151152bad0218c9f35f4ef809d44167,f343a187d70447b2dc0e29250b734c01,15afda22-5b9b-42e9-a7ec-71e5e4796b11,"Oct 18, 2023, 08:39",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,Success,"187,420",0.64
df19ddd6-e5b8-4cf2-9fcd-e3d4f460cd4b,4c61c56ce12fa7abca405d9d004d0756,a80bc18287dbe87981a7ddfbec77c755,f694cdb7ece6db5a5bbd4059500b14e3,426be48f-389e-496c-abfc-ab1c5dff7243,"Sep 19, 2023, 03:36",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"125,213",0.73
552011c3-b820-47f4-8150-4e72232c27a3,498b1933bfdbe1f6b8540facec377dc1,dfb0eefe8366aea9e71a214f82eaa36d,37d2f2081bd9178ae0516cf7b6de5cc4,96538e95-f8a6-4e19-8410-7e4144f9afb5,"Oct 20, 2023, 16:55",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Success,"204,312",0.57
2573f97c-ff30-4913-ae8a-9d1a651ede6b,b6eefa5e9972ae7025657911547d188a,abb3babd66522eda21982e2242a361d2,8d4d258c4db78d4abe8944ff092c524f,abed1b57-8bd9-471a-a394-6ab3cac9cbbe,"Oct 29, 2023, 20:13",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,Abort,"4,387",0.0
7ccad790-55ec-4d77-865b-34d81e26a9ef,6942303d40c9fb6f8ecb5356d2cb55d3,d17a697b4302383b43237ac2b9058bf0,262ecbf4ded932ccc95a634b382609ee,8381aa86-7c28-40c8-9f0b-a2e705066ec1,"Oct 17, 2023, 14:25",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Abort,"158,667",0.1
c93471a2-6314-4b86-82d3-3bf3b6b8947e,077fa867e2d83a1c3a41d088e6a899ad,2a32133bfbb3d9e66f385d6965229ec8,5e3ff005367adfcfcaf84d2c9221f15f,33739af2-b418-447c-8898-b21373b83799,"Oct 29, 2023, 14:05",OneCourse:OC_PhraseSentenceType.9b09,Language,Reading,3.3 print Awareness,Success,"116,987",0.4
734d1ea0-d77e-499f-aeb4-3e32caf490c8,67754330dfde10314974f6ab4a661bb9,56116aa547db57134f1d9d486fb8c5ae,fce733af4bbf237c27293c12f79b6fe2,cfb8d92d-64ac-4743-8146-9d449977cf1d,"Sep 18, 2023, 10:39",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Success,"79,809",1.0
95c6754c-d804-40a9-a992-ba55bf497f63,8d27965fd0b5e0e9a7bba7e7d81b0443,a5e232b78c3cc599d4a3fc0468fdf4c3,fe44af07d2390ea6afcd858f024fb01e,f2657f27-1cf9-4022-999a-a5226dbee68e,"Sep 19, 2023, 07:33",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Success,"177,901",0.8
7ac77967-642a-48b2-b710-51ee13d56bf9,5939ea1f6092244e45d82f9ef7aafc47,c5e4603fd9dd866e50d8590ce79d2b69,bf3171ba387093c540a57972992944e2,8ca4d004-800f-4fba-84f4-1a2faadaa6be,"Oct 13, 2023, 10:13",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,Success,"71,481",0.45
9d38bcf6-f4fb-411d-8b98-20e7adffeb4c,550a5762ce1fd81a99e250266c7be446,19861f4daeeadc46a229d954d091bf40,9f34f5543502141d20c01ab73a57b210,86402458-50a6-4ae0-82fa-3df043fbe2ed,"Sep 25, 2023, 11:20",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Abort,"3,406",0.0
bce23d9f-45c0-464a-a338-cb8c73d3d990,c30ee4720177236963f7250f137ecc75,034f616c95419dae1ba04a9f61543742,5b2ef1f5d9a95f94a1984c418d1a2498,8a247061-4f7b-4069-91fa-aab2161553b3,"Sep 21, 2023, 03:53",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,Success,"96,131",0.88
4f10b5ea-c321-4839-9e92-48d1e37eb28f,8b1b6335ef153dd616728e5cefc6e7d8,c6f683fef7e9d36837e7ab4841e0998b,b1e07c9557161ed7ce0a427191dce411,72c3e857-3280-43ac-a6d2-f813bacafe89,"Oct 5, 2023, 08:47",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Success,"321,798",0.27
5ae4fd7d-ca33-4e28-b003-fb2dd7cb24ae,35fc933d0c11beebf7ad5f69b51bda56,c65d84c28b8f4637ba12a848b8d9371d,c8014707d1e71d0685b2292aa3c8ead9,542aedce-d1fc-4a2a-8bb3-f416ce5be1c5,"Oct 25, 2023, 05:55",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,TimeoutInactivity,"218,665",0.0
a942c9b3-2ebe-469e-aaf1-30e4d78a27c1,0eb0dd2de8a84e86d7f3b8d3ba2184a7,c5e4603fd9dd866e50d8590ce79d2b69,6b1967a156c725aeff0e7bd340be48a3,53f6b169-7925-4743-9862-686057a4f18f,"Oct 19, 2023, 06:31",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,Success,"127,801",1.0
120e79bf-4e56-41e0-8031-6f090f867393,7cdd082c27311249c2f5481c3ebb496a,c5e4603fd9dd866e50d8590ce79d2b69,6b1967a156c725aeff0e7bd340be48a3,cb846116-9c57-4ce6-8271-10b5f0a52c88,"Oct 12, 2023, 05:54",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"105,305",0.67
e73dcd9f-69cc-4625-b4c4-b5eb489c6ce3,dcbd7b87c890f94a446203456219c15d,2a32133bfbb3d9e66f385d6965229ec8,5e3ff005367adfcfcaf84d2c9221f15f,f4c7d42b-5c1b-4a20-bc46-231d0d0e972e,"Oct 27, 2023, 07:35",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Abort,"81,027",0.33
2e6b3495-ea18-40c6-83a4-4fade3249749,4d73b5e859553928f25463bb5a9f3a3b,00b8a145665d361e0282fd8234909dbc,6f01704f40fc9139452b64d9728460bc,4953c3c6-c3d3-4a2a-817c-2493bfda8e2a,"Oct 6, 2023, 07:28",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,Abort,"24,556",0.33
5e3a796d-1323-4c08-9d46-c4826fdec6f8,4d1b54581b05dfd49ea5d823eb8cd869,13dccb00ab827deafc2e74b036c1ce72,475f2a07c9108d3aecc13b26bbfb6a5f,e8938b9f-5805-425b-a658-a5b6b2b97712,"Sep 26, 2023, 09:15",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,TimeoutInactivity,"137,151",0.0
b6483bcb-36bd-44f4-a4ef-96bc92daef3b,14d74d4a10cf7a7486c25cb35eb2e3ff,77ca52c1b7470fff243334e8be8651f6,1ea45ca1b5be176f207cea3dca7dbbba,2c445f99-4892-4a41-889a-1202bb8b5674,"Sep 13, 2023, 05:08",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Abort,"14,602",0.0
a6434855-e6e7-410a-9564-5d4678e3223a,c2b237fc3abc3e86f4ce11f5dc81e682,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,c685517d-b84f-43c1-a273-f5d3af6623d3,"Sep 12, 2023, 12:28",OneCourse:OC_TalkingHead.a5dd,Language,Listening  ,1.6 Auditory memory,Success,"66,231",0.86
9fc2b032-5fcd-4bf2-a700-7cf89af7f6cd,73c11ca7828bcbf8af22c381a0fe8ce0,d6d9fb13fb14b4c72f25cf6c8ad7bcb9,821cd758bdd9f14ffb991d1693ed78ce,deb02598-1fcd-4bd0-94a2-4bedcdc7a16d,"Oct 11, 2023, 08:07",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Abort,"69,226",0.2
79370939-bae5-47bb-917d-0b44d2501b08,3c90f05f2514fef4e55e7d5ff8e945e0,c5e4603fd9dd866e50d8590ce79d2b69,6b1967a156c725aeff0e7bd340be48a3,94ec08e5-4fa2-42b2-ab9a-059edcf2145f,"Oct 12, 2023, 10:40",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Abort,"18,923",1.0
b208f529-ca91-472f-a5e7-c376b3f8a1c4,c5cd3b330b702e16399d55663bb860c7,abb3babd66522eda21982e2242a361d2,8d4d258c4db78d4abe8944ff092c524f,5f183d9f-c0f5-42d3-80f8-3f460e4d6b5e,"Oct 6, 2023, 07:45",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,TimeoutInactivity,"183,673",1.0
528882a0-79fc-4c03-a1bf-1a80746a1361,b759fb739ebce5dcc1e8a4f2b020a2bc,d17a697b4302383b43237ac2b9058bf0,262ecbf4ded932ccc95a634b382609ee,39699705-3f39-4be5-bb6f-d6f26ce4edaf,"Oct 9, 2023, 08:45",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Success,"106,749",0.67
f703934d-8eae-492a-9f36-d41322772699,e707873b6a3ff70dc61f9fb52c6134d3,2a32133bfbb3d9e66f385d6965229ec8,5e3ff005367adfcfcaf84d2c9221f15f,22156d4c-6128-4b4c-84d2-9b7ff24c3703,"Sep 8, 2023, 04:23",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"99,525",1.0
838d971e-9d28-42c7-b36b-5452341eb370,b07d62addd401082b92ad0e2e2e54763,c65d84c28b8f4637ba12a848b8d9371d,c8014707d1e71d0685b2292aa3c8ead9,b79c1682-a3b9-4a48-8ae6-53b144b4c4e5,"Sep 26, 2023, 04:52",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Abort,"219,130",0.12
3a852c55-361e-4fd5-a33e-f37da1d7e18f,f89f46425d80773ddb817844dfcc133b,2475250c1a2161e934a992047fdefd5e,d574c906d05f1a4c577ccccd71ab4ff7,906f2d00-8c95-44a8-a1b4-55763d949cb7,"Sep 15, 2023, 09:02",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Success,"129,566",0.64
29ff2d7e-82f3-4d81-ba01-002b00e00ee7,aee7a6b0b81bf812bc435d0421fe4bc9,6e325d71c53a5fb938dd7d1f01460bf6,ca385c7e60ca10c9029ca2ac403cbc69,a67f0a4d-c501-44bc-95e7-c6e49730a93a,"Sep 13, 2023, 14:18",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Abort,"3,208",0.0
500c0342-e5ec-4560-b17b-92a102615722,796d9f89ba98c8d5ee1ae25805b0bb5a,ae1812bef635dcedc3fe04b25011a890,a9d5a0c2ed99e8ba85c4a7077a92e64f,5b1b65d6-049a-4b91-ac8e-e58c86ea4c34,"Oct 17, 2023, 11:59",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,Success,"60,459",0.71
7d79f901-ec94-4717-a22e-0b77f96670ad,b99f0db01a5e340c519414d2a7271c7b,56116aa547db57134f1d9d486fb8c5ae,fce733af4bbf237c27293c12f79b6fe2,df589007-57a9-40fe-aef8-351db72889f4,"Oct 4, 2023, 09:04",OneCourse:OC_PhraseSentenceType.5d44,Language,Reading,3.3 print Awareness,Abort,"69,781",0.0
e8f00059-7f03-420a-956b-39bc2beed7a6,36cce568057792d5b99d96b4c3374cc6,2a32133bfbb3d9e66f385d6965229ec8,5e3ff005367adfcfcaf84d2c9221f15f,5381e569-e35d-4332-adb3-49bcbda02af4,"Oct 11, 2023, 16:22",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,TimeoutInactivity,"233,255",0.33
43d0dabc-fcdb-4226-a03a-7496b5cc9fb6,68d405e8f25fca98d68fa2f10829b5a6,3241fe7c8269d21b89964b7d96f1d26b,df2af4249c88cf6acfa6430d2ec1b3d8,37efb1ec-c20c-40d4-bf72-4a34de54a5c4,"Sep 26, 2023, 13:51",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"133,028",0.62
42534aa2-e144-4b9c-b5bf-2cb9f0c44bff,3b9f3c9d828198298be09d15f533c691,c5e4603fd9dd866e50d8590ce79d2b69,1eb09e7f96fe2b608bb8a0783a532aeb,de50ac1e-95c3-4300-8faa-6325ef9f90c9,"Sep 19, 2023, 13:31",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Success,"195,084",0.62
9563154f-0b81-4ec0-a10c-e90d5f94d561,4236f384d94ae819b44b9f1517584152,d17a697b4302383b43237ac2b9058bf0,262ecbf4ded932ccc95a634b382609ee,d963364b-959f-42f1-9606-f4e75b8dbbe8,"Oct 3, 2023, 04:37",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,Abort,"5,426",0.0
af9c1eb5-fee4-44b5-ae04-21244d995f6f,aa11cbdfbf22bd3d21488603659f7e33,7958ff3cc99f116be5718562ae3c6608,7d9b452ab23053361bdd3c2a31627326,7a6c43a2-17af-444b-b9ee-0cf8d8fd7d49,"Sep 20, 2023, 09:55",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Success,"148,133",1.0
0b84ebe6-44ce-42e6-afa9-78ac675d947d,ae1b316d5b8e42e2979c6875a6757185,5969552fedc8d101c3369056a354d872,44f76aa2c47835557ebf4f099f6006fa,045495da-3e08-47bc-9b45-747ea715949f,"Sep 26, 2023, 11:39",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"134,446",0.89
b83f7b5f-a0c0-4d0d-89ad-5c5432dbf3ae,a6eceac19606c4277814edb3b4760e16,faa5ee0cfaf04dd6ad3658d6cdb1ba55,630db6a45bd8b05969d453d841b4f031,8c615ec4-7a62-454c-95e7-be8d39b4e319,"Sep 28, 2023, 11:11",OneCourse:OC_TalkingHead.5a16,Language,Listening  ,1.6 Auditory memory,Success,"71,980",0.54
137a03aa-4613-49da-8451-8226671e9c64,5f45740c2a5431e0df9e6350a6f89884,b6a25d275d614bc7d68f230d0ffc721d,97f575b9df34a02ed6536d1447ca27a0,5f345ffc-da27-48fd-9752-2a7880128c12,"Sep 29, 2023, 10:05",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Success,"133,907",0.57
38719b2c-f3df-4560-b71d-111aeaa27664,29643e336057b35fcdba856c9ca09ee5,fb14b7208c73f423e813fb4cae3b298e,28f1ccd5b9e23f3ae450be101a0330b2,0d7c514e-c257-4e73-9c0e-9a892514f627,"Sep 20, 2023, 10:51",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,TimeUp,"447,705",0.061
4a33b245-b9a7-4235-bc0e-201d7d110041,c520efd53e98932e41207dc114b2524c,f147b2eba2f2b52d3927f5276c0cb28f,518167229a02ff29fe863c1531086dbb,82588c8a-cf15-45a3-aa26-058e15ec0f65,"Sep 21, 2023, 06:10",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Abort,"3,600",0.0
b9696475-7d69-43b6-aa70-716a0bff8413,1ee0333977bd85777c12856d69e0e1bf,ae1812bef635dcedc3fe04b25011a890,a9d5a0c2ed99e8ba85c4a7077a92e64f,182260f8-66f2-430a-8910-92bf20920a45,"Sep 12, 2023, 10:36",OneCourse:OC_TalkingHead.a5dd,Language,Listening  ,1.6 Auditory memory,Success,"115,306",0.75
0b6caaf6-9879-4007-9f94-697e20925234,a6f079284aba7c318ab69b43880b02f8,3d7b66cc19d4d253bc6c165dd38c79a4,1604c8c9da6ac3b7c296a14506c6b968,1d97b638-b2b6-4d95-88a3-2a10b7e5249b,"Sep 25, 2023, 04:58",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,TimeUp,"411,226",0.075
9418878a-1114-4a82-9b48-9cdc4be1f3cd,24815c64f7e7a34e176d2971e6cf35aa,b54659bb56e291ff0957b02483cf1878,bb57a1ba961b724a0daecab564e8e403,baa9c0bb-1cdb-494d-935a-a17837434022,"Oct 18, 2023, 10:17",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,Abort,"262,210",0.0
171b634c-9aa2-4641-9b96-f15688affa4c,832406f7bc7bbc6008eddf471783806e,4012a0f4ccb35f8f41cc097500374c92,72185856481a6614179ccc91ebd0a80c,881858b7-1919-4a30-9450-3c5622143264,"Oct 11, 2023, 08:09",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,Abort,"29,264",0.0
116033d8-bf04-48a4-a996-b35bb1bd87e0,03d0cdb2c0f46cb0916e5b25f57cb61f,14863a598e20d980fe3d0454c9c581e3,657b9098cc8f78d85db30bf90ee30d25,867d224b-1e29-43ed-83e7-83880f708134,"Sep 27, 2023, 20:00",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,Success,"146,747",1.0
e55fb748-e887-47d1-ae76-8fccbc4961d1,8f5a1dc5733d892b5b8528b82abc6e2a,f81973d4bf226044e01ee6a4c2102cf0,ba17b6b8565cd04cf1bce731cd2639e3,f3708874-9fc0-4a19-a6c9-aa3fead8e7e1,"Sep 11, 2023, 14:41",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Abort,"58,385",0.83
49f3c6cb-e458-415a-b23d-91187ad50b87,8f5a1dc5733d892b5b8528b82abc6e2a,f81973d4bf226044e01ee6a4c2102cf0,ba17b6b8565cd04cf1bce731cd2639e3,00ede673-82d0-45e6-9035-0a01437bbe73,"Oct 20, 2023, 14:10",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Abort,"2,139",0.0
161cd840-850f-4755-84e3-1dcaca947c1a,f65a233a7e9590409018744f60db61aa,36d5342d52fe5addc3c287f6c884cae9,7223488f288b723b23e3d2cc056dbe61,06e19901-54c4-4f1e-9d0e-b366b0864a35,"Sep 8, 2023, 11:12",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Success,"158,900",0.8
9b16981b-ea73-4efb-b80e-ff972a125c26,830e2fcb34af92b201fd667f1bd92f3a,ae1812bef635dcedc3fe04b25011a890,a9d5a0c2ed99e8ba85c4a7077a92e64f,6a4e3cbd-e1b2-4004-a8da-ba1cb9664f63,"Oct 17, 2023, 12:12",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,Success,"66,603",1.0
5950c56d-a7b0-49c5-8a93-6fe396f956ef,e231e8a06ce535b09da1acdbece344e2,b104a7011f291bb39c75d54e79235da6,1b6c4764895344d87af471236c80d98b,14ce0073-2b62-4860-bea8-40ef58154071,"Sep 24, 2023, 13:32",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Success,"78,158",1.0
f1ab9fa9-cae4-4480-a41b-55c2eb49dec3,2f08d5665ba562b2f472a1dd83bfaf3f,733e8a0f744fe1ec89e23b5d466a493b,a9a7addecbb7c025f75458bca06792ed,e470b4f2-9a44-4f2d-96b8-f2d2cc7d780f,"Oct 11, 2023, 07:58",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,Abort,"91,681",1.0
c3501dfa-88a4-4c5e-af48-363094f69576,1c98c3e9819d6208dc2aea05add9cd87,18363702ad1a4a918f1e1b2d26a030ae,4088b3acb2d1b5e8d9740cbd93387c33,3fe75577-0434-4cbb-ad14-6aa02d0089ef,"Sep 13, 2023, 16:27",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,TimeoutInactivity,"152,040",0.38
27913abb-6b52-42d5-88ed-b592ecf811e2,fed5f59b359c4b66e64f0377ee45a9c3,de14f11204c82f5455880ec62935df25,68419c2c640255baad18bbe96dd63a95,d8e6071e-2230-41d4-b127-1b0b008ec865,"Oct 13, 2023, 04:37",OneCourse:OC_TalkingHead.ce7e,Language,Listening  ,1.6 Auditory memory,Abort,"319,833",0.3043
031106f8-5794-4043-90d3-0fa9cdad4096,b2668913b5ad1e489a1699d9c70c3142,c526117dec1ccef03cb63da8a8084db9,bc24a640c4bfdf3677513da338a17c3e,4c8c5161-20b8-41a3-91ad-193b00c82bd1,"Oct 23, 2023, 09:28",OneCourse:OC_PhraseSentenceType.71cf,Language,Reading,3.3 print Awareness,Abort,"3,594",0.0
2e76801b-bcf1-4521-b2ca-db3fd222985f,dae6ad84e885d912c8016d3ce5d7a6cb,37bb8a1cd4f61bed3fa411bc13e09a9a,6f809631fc30091c35ba8afaba538653,627518f1-be9e-4f7d-8076-36b68350234b,"Sep 13, 2023, 10:41",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,TimeUp,"271,752",0.1304
8e94e363-d728-474d-bf34-6bc344398e01,8c19fe0d79df33af4eff8cd7cb5b5913,53994f9f1ac5b69c0974f106a6c42f6e,fa95a3d595a35517a6f2e107cddcb499,44156666-89a4-452d-9c4c-64846e0a3986,"Sep 26, 2023, 10:44",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,Success,"112,894",0.54
ff22c005-a37c-4565-9666-1c35df194553,1efbd7ff90835c9d0302f4ecd6f66e9d,bc70f48ff22a29c3223ebe57af1e646c,7bb53a94b0dcff7db54126e7cfd2ae0b,872efbde-d9ea-4ece-b5be-a04da529dcac,"Sep 21, 2023, 12:47",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Abort,"212,052",0.38
b6395131-4963-4cac-bb5a-e256e811d797,0285e9a50ed381c4523592d149f5bc42,51f80013aac61dc8cf2461c4a9ccc9ba,213b5bcf2d7577cbbb4eebaabe543502,ff0d8487-3e39-418f-adfc-a2b1567ed318,"Sep 8, 2023, 04:24",OneCourse:OC_TalkingHead.3dba,Language,Listening  ,1.6 Auditory memory,Abort,"39,483",0.5
e8cddda3-84c3-40e1-9171-567db0f1b08e,5f11cb5636f16befd3872d61877200d5,b54659bb56e291ff0957b02483cf1878,bb57a1ba961b724a0daecab564e8e403,07a7f9b0-4a16-4556-a537-dcd51b34e476,"Sep 25, 2023, 07:58",OneCourse:OC_TalkingHead.1dac,Language,Listening  ,1.6 Auditory memory,Abort,"6,573",0.0
3f7aae3f-c504-479c-a2bd-61d86da7da66,9fc33bb2cf3d1521a100ee279b32c040,5969552fedc8d101c3369056a354d872,44f76aa2c47835557ebf4f099f6006fa,d335b438-bb0d-4a16-8bc4-871c61ad412e,"Oct 23, 2023, 18:24",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Error,0,
4974df5c-c619-4bfb-a1eb-d47f21e1c7b9,2078ebf479ff41dafc10752538a241c7,77ca52c1b7470fff243334e8be8651f6,70b8a1957343fa63c264cd4a3bb36456,88578e0d-51c2-46c9-bb73-6ee1adaae989,"Sep 21, 2023, 07:17",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Abort,"97,617",0.0
a45bfaf7-1b78-4e3b-a899-23d2e450ceea,2eb6b22df31026f836fe509153c3905b,421647ac6489d6aad158dbd9ec99b769,19f915b67f113d20db72549bc9eaf6bc,194c54ab-1967-432a-a71c-ea8dcc372fb5,"Sep 30, 2023, 07:02",OneCourse:OC_TalkingHead.5352,Language,Listening  ,1.6 Auditory memory,TimeoutInactivity,"143,499",0.0
78246937-7281-4c33-a22b-facde1fe88b5,391e77fe36f96f98f6ea10c2fb5a9b45,36d5342d52fe5addc3c287f6c884cae9,7223488f288b723b23e3d2cc056dbe61,8fb6b00f-4aaf-475d-81f6-a75422a968e4,"Sep 11, 2023, 11:02",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,TimeUp,"386,084",0.1304
009ec463-9792-4764-9182-59ece32f1b96,cc422b939004f8ed7ddfc90fb42ac87a,f81973d4bf226044e01ee6a4c2102cf0,ba17b6b8565cd04cf1bce731cd2639e3,e1721e4b-558d-4de2-bda9-467d3680a1a0,"Oct 12, 2023, 17:14",OneCourse:OC_TalkingHead.2360,Language,Listening  ,1.6 Auditory memory,Abort,"159,027",1.0
3f09146d-e555-443e-89d0-8fdc75aad1a9,d5e4222b95b23dbe31f3acf27548aeca,5969552fedc8d101c3369056a354d872,44f76aa2c47835557ebf4f099f6006fa,05be7adf-dfad-4f3e-b72a-e2f76b87eceb,"Oct 2, 2023, 09:52",OneCourse:OC_PhraseSentenceType.5d44,Language,Reading,3.3 print Awareness,Success,"120,419",0.33
a7397cb5-76f0-42aa-959b-ebec7c1761af,c9229155d36a7a6baa3d6b8b7d0d9243,ea2f15263f5d67fcb17507b02343d2c4,f380a9136b5806a2d64a547cd283b26b,1c45fb63-ebbc-4248-accc-b606ca61c938,"Sep 22, 2023, 04:25",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Success,"126,718",0.2
6288d930-294b-43ea-9e32-79d8a8baeb01,dfeab6eee8d157b233dabfc46fd86645,6bb8c294e710ffbf39e31f87ee30c610,0e617bfe1c0e7d9665a1d7fd0ecd8eaf,77652112-ae56-4f68-8d92-97a7965d5239,"Oct 19, 2023, 08:22",OneCourse:OC_PhraseSentenceType.5dd1,Language,Reading,3.3 print Awareness,Abort,"15,498",0.0
6d719fd9-8360-4f34-84ee-7c8fce2cfbb1,8bc2f3a8e867ee2173af42abe144f20d,36d5342d52fe5addc3c287f6c884cae9,7223488f288b723b23e3d2cc056dbe61,f5699bce-69bf-4423-9318-e8f71e2bc7c7,"Sep 8, 2023, 10:43",OneCourse:OC_PhraseSentenceType.4dd8,Language,Reading,3.3 print Awareness,Success,"232,222",0.11
ff53d038-90b4-4f32-b48d-467ca3616742,d49758f00706bc10ff834f52178d3644,14863a598e20d980fe3d0454c9c581e3,657b9098cc8f78d85db30bf90ee30d25,d59f6b64-8e75-4d0d-8f3d-7854f8496cf6,"Sep 27, 2023, 19:04",OneCourse:OC_PhraseSentenceType.df02,Language,Reading,3.3 print Awareness,Success,"175,315",0.57
58bfaa9d-e3f3-47f7-9785-91322a2509e2,bc207f25fd6207b4e428ee59131eec6c,679ed119a5bc610c505aad01b7bf2f56,25a4f7a39263bb54ad4b0622e590a714,c4e6ca51-2352-4c3d-8731-963158a17901,"Sep 27, 2023, 07:09",OneCourse:OC_TalkingHead.a5dd,Language,Listening  ,1.6 Auditory memory,Success,"65,697",1.0
7124cd85-5a8e-4b2d-ab45-7d98734dd44d,32295c360e04164bbbbb82707d11d4d2,53994f9f1ac5b69c0974f106a6c42f6e,fa95a3d595a35517a6f2e107cddcb499,afe12241-c3de-4543-971e-ad3da35b7e81,"Oct 2, 2023, 05:50",OneCourse:OC_TalkingHead.23de,Language,Listening  ,1.6 Auditory memory,Abort,"3,986",0.0
1812b3ae-69ae-4ab2-bf03-c741f34635a8,70dd1315384183c16a00e10fdfb04fd9,c9b038f302fe90e8ae1cefc07738fd0d,be2840e9bd0f892d3fdf62d3773b471d,94b2bbcd-4bcf-4dcd-a6de-8c4442309c58,"Oct 18, 2023, 04:34",OneCourse:OC_PhraseSentenceType.7864,Language,Reading,3.3 print Awareness,Abort,"1,744",0.0
